Bike,Description,Price,Year,Location,State,Listed,Source,Link,Category_dual.sport,Category_enduro.bikes,Category_mini.bikes,Category_motocross.bikes,Category_trail.bikes
CRF 250X,2008 Honda crf 250xI have a 2008 Honda crf 250x rides great no problems. Electric start or kick start. Comes with size 13 boots helmet riding clothes etc. Has after market handle bars and shifter. Has a steering stabilizer. This is a great bike only rode a few times ju [...],"$3,500",2008,Charleston,SC,08/08/17 6:45 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/a8f14775c481893a441d8bf1b77a30ee),0,1,0,0,0
WR450F,"2012 Yamaha Wr450f - Wr450GYTR competition ecu GYTR FI tuner (change engine/ecu mapping in seconds) FMF Q4 slip on Tusk dual sport kit (horn, turn signals, brake light, interface) D606 rear, MT21 front (5/16"" rear tread depth, 3/8"" front) The bike has about 5000 miles. I [...]","$4,700",2012,Normal Illinois,IL,08/08/17 5:01 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/a8ff4984fe9c476c3aa5d7c8e4bc8d24),0,1,0,0,0
690 Enduro,"KTM 690 Enduro RExcellent condition, street legal.","$9,200",NA,East Texas,TX,08/10/17 4:56 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/a98045c672423dcb02aa30d41b0eb575),1,1,0,0,0
690 Enduro,"KTM 690 Enduro RExcellent condition, street legal.","$9,200",NA,East Texas,TX,08/10/17 4:56 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/a98045c672423dcb02aa30d41b0eb575),1,1,0,0,0
CRF 250X,Crf250x trade for jetski oboHello I have a mint crf250x. The bike has always been adult owned. I am the original owner. Bike is completely stock . 3500$ or trade for jetski. Contact me at show contact info (text),"$3,500",NA,Amesbury,MA,08/10/17 9:18 pm (20 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/add18324cc4fac61094c729d800f8eb5),0,1,0,0,0
CRF 450X,"2006 CRF 4502006 Honda CRF 450 mx - extra tank, plastics, wheel damper, after market rims, pipe, --- very clean......$3200----------------.lots of extras.........runs great.$3200.... call show contact info ... No Scammers No lowballers......","$3,200",2006,South Lake Tahoe,NV,08/10/17 7:32 pm (22 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ae9a9f1ceb5ebbd9c846745dcd8e6966),0,1,0,0,0
CRF 250X,Crf 2502007 CRF 250R -Motor rebuilt and tuned by Haeseker racing engines -About 10 hours on top and bottom end rebuild -Rebuilt with all OEM parts except for valves -Re-greased all pivot points and bearings -Micro polished transmission -New OEM head w [...],"$3,200",2007,dublin / pleasanton / livermore,CA,08/10/17 4:00 am (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b0eba546691847de55e843dd3258a7ba),0,1,0,0,0
WR450F,"2005 Yamaha WR450 Plated / Street LegalArizona plated clean WR450. Baja Designs street legal kit. Plastics recently replaced. Runs very strong. GYTR Muffler, Desert Tank. Recent suspension rebuild. Very Clean bike and ready to ride. Todd show contact info","$2,650",2005,San Carlos,CA,08/09/17 12:27 am (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b3ee8edb31b52505df74a6daae7c5dfa),1,1,0,0,0
,"2005 Yamaha WR450 Plated / Street LegalArizona plated clean WR450. Baja Designs street legal kit. Plastics recently replaced. Runs very strong. GYTR Muffler, Desert Tank. Recent suspension rebuild. Very Clean bike and ready to ride. Todd show contact info","$2,650",2005,San Carlos,CA,08/09/17 12:27 am (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b3ee8edb31b52505df74a6daae7c5dfa),1,1,0,0,0
WR450F,"Supermoto WR450fun bike lots of power, not to many miles since top end rebuild last summer and has stage 2 hot cams and a ported head along with jd jet kit and fmf power bomb. currently has 42 or 43 tooth sprocket on it also comes with larger sprocket and dirt tire [...]","$3,600",NA,kent,WA,08/10/17 5:17 am (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b53f5dcea88779d3d34d1d218fc7bf33),1,1,0,0,0
,"Supermoto WR450fun bike lots of power, not to many miles since top end rebuild last summer and has stage 2 hot cams and a ported head along with jd jet kit and fmf power bomb. currently has 42 or 43 tooth sprocket on it also comes with larger sprocket and dirt tire [...]","$3,600",NA,kent,WA,08/10/17 5:17 am (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b53f5dcea88779d3d34d1d218fc7bf33),1,1,0,0,0
CRF 450X,Honda crf4502011 crf450. In excellent condition. Never raced. Always maintained. Never have time to ride. No problems with it. Has a lot of aftermarket parts. Also have all the stocks to go with it.,"$4,500",2011,Blue ridge,GA,08/11/17 10:53 am (7 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b60d09b82c8f168e0018e61ca9bf314e),0,1,0,0,0
CRF 250X,"almost new 2016 Honda CRF 250XVery nice bike, runs great and it's fast","$2,000",2016,cincinnati,OH,08/07/17 10:10 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b7153fc052592f8765a9139f09b02544),0,1,0,0,0
TE 450 / TE 510,"2008 Husqvarna te 510 Plated STREET LEGAL 50 STATESEstate sale, lots to sell. 50 state street legal dirt dike, ready for summer. New Oregon plate with fresh tags good till 8-2019 Husky wheelie monster in perfect condition. FYI....these bikes weigh in at only 246.9 pounds dry weight with 59hp Sta [...]","$4,750",2008,"Birkenfeld, OR",OR,08/10/17 9:34 pm (20 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b8998580faff3a18b26179fb0027716c),1,1,0,0,0
,"2008 Husqvarna te 510 Plated STREET LEGAL 50 STATESEstate sale, lots to sell. 50 state street legal dirt dike, ready for summer. New Oregon plate with fresh tags good till 8-2019 Husky wheelie monster in perfect condition. FYI....these bikes weigh in at only 246.9 pounds dry weight with 59hp Sta [...]","$4,750",2008,"Birkenfeld, OR",OR,08/10/17 9:34 pm (20 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b8998580faff3a18b26179fb0027716c),1,1,0,0,0
CRF 450X,"2005 CRF 450 X2005 CRF-450 X for sell Scott steering dampener, woody's wheel super lacing fast way pegs, full exhaust, oversized tank, boyesen quick shot, steel braided brake line, ironman sprockets, flatland skid plate and radiator guards, lever guards, also [...]","$3,600",2005,Denver,CO,08/11/17 1:09 am (16 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/b8c46bf34c22f22b1e6e90a1f9500278),0,1,0,0,0
CRF 250X,"Second owner 2016 Honda CRF 250XNever raced or ridden on a track. Excellent shape, very low hours, runs great and very dependable","$2,000",2016,Los Angeles,CA,08/07/17 9:54 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ba04b8f0debb5ad4f6acf08a142ae57f),0,1,0,0,0
CRF 450X,Honda CRF 450 4 Stroke Dirt Bike - Must See2009 Honda CRF 400 4 Stroke Dirt Bike Call for Details show contact info,"$3,000",2009,DC MD VA,VA,08/09/17 5:15 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ba3e6a6551d1fdafe5b694c4f19efef1),0,1,0,0,0
CRF 250X,Low Hours 2016 Honda CRF 250XClean Low Hours CRF 250X All stock parts and extra plastics included.,"$2,000",2016,portland,OR,08/07/17 11:09 am (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/bac0c65c0b0ed040b23b58b4ce8487fb),0,1,0,0,0
WR450F,2004 Yamaha Model WR4502004 Yamaha Model WR 450 $2750.00 Just had a top end rebuild 450cc Calls only show contact info,"$2,750",2004,Sun City,AZ,08/11/17 12:00 am (17 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/bd6da46c77089410372cf0a09d109d55),0,1,0,0,0
Husaberg,2009 husaberg fe4502009 husaberg fe450. Very low hours. Adult owned. It has a ppe programmer. New battery. Just don't ride it. I bought my son a small bike to ride and he has no interest in riding. Have the title. Also we have a 2006 Yamaha ttr 90 for sale.,"$3,500",2009,Lovelady,TX,08/11/17 12:58 am (16 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/beff27d8f2e4f83b954908f5c9b3f4f0),0,1,0,0,0
CRF 250X,Professionally Mantained 2016 Honda CRF 250XExcellent Condition Professionally Mantained No low ballers!!!,"$2,000",2016,boston,MA,08/07/17 12:00 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/bf8e14f7cf3fa7526375b47d1e11e3b1),0,1,0,0,0
690 Enduro,2014 KTM 690 Enduro R - Like New -Like New condition KTM 690 Enduro R for sale in like new condition. Just added new FMF Factory Exhaust (499.99) and a Flatland Skid Plate (120.00) 1587 Miles - Street Miles (Going up as I drive it) Front and rear tire still in good shape even thoug [...],"$8,900",2014,West Islip,NY,08/09/17 8:05 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c47bb7448535d6ab15ba1f479571fd60),1,1,0,0,0
690 Enduro,2014 KTM 690 Enduro R - Like New -Like New condition KTM 690 Enduro R for sale in like new condition. Just added new FMF Factory Exhaust (499.99) and a Flatland Skid Plate (120.00) 1587 Miles - Street Miles (Going up as I drive it) Front and rear tire still in good shape even thoug [...],"$8,900",2014,West Islip,NY,08/09/17 8:05 pm (1 day ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c47bb7448535d6ab15ba1f479571fd60),1,1,0,0,0
KLX 450R,2008 Kawasaki klx 450r electric Start like new dirt bikeThis bike is flawless like new adult ridden never abused extremely low hours and electric start this bike is seriously like new !! Fmf exhaust ankle savers garage kept,"$3,200",2008,Southaven,TN,08/11/17 3:16 am (14 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c4d427df46fee7aa6240b71d277fbd0d),0,1,0,0,0
KLX 450R,2008 Kawasaki KLX450R Supermoto / Dirtbike2008 Kawasaki KLX450R The bike was stolen from me for 3 months last year and recovered by the police when the guy tried to sell it. The MT DMV installed a VIN plate on the bike and I have a clean title in hand. NO MAJOR ISSUES WITH THE BIKE. It was [...],"$4,500",2008,Bozeman,MT,08/07/17 10:30 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c5abcc677959e86ffa0fc7cd9bbe24a0),1,1,0,0,0
,2008 Kawasaki KLX450R Supermoto / Dirtbike2008 Kawasaki KLX450R The bike was stolen from me for 3 months last year and recovered by the police when the guy tried to sell it. The MT DMV installed a VIN plate on the bike and I have a clean title in hand. NO MAJOR ISSUES WITH THE BIKE. It was [...],"$4,500",2008,Bozeman,MT,08/07/17 10:30 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c5abcc677959e86ffa0fc7cd9bbe24a0),1,1,0,0,0
Husaberg,"2013 Husaberg FE 501 platedGreat condition No sales tax Sicass street kit ( brake light, blinkers, horn) DOT tires Dunlop 606 Seat Concepts seat 990 miles 43 hours 4.1 gallon gas tank Acerbis Acerbis plastic skid plate Stock plastic included Hand guards Like KTM 500 [...]","$6,200",2013,Lakeville,MN,08/08/17 7:08 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c5bcb5f7fc845e140a6c6982eae50b68),1,1,0,0,0
,"2013 Husaberg FE 501 platedGreat condition No sales tax Sicass street kit ( brake light, blinkers, horn) DOT tires Dunlop 606 Seat Concepts seat 990 miles 43 hours 4.1 gallon gas tank Acerbis Acerbis plastic skid plate Stock plastic included Hand guards Like KTM 500 [...]","$6,200",2013,Lakeville,MN,08/08/17 7:08 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c5bcb5f7fc845e140a6c6982eae50b68),1,1,0,0,0
KLX 450R,2009 Kawasaki KLX 450R Supermoto! MINT! Street Legal! - $4995Up for sale is my 2009 Kawasaki KLX450R with supermoto conversion! Completely street legal! Inspected! Ready to ride! My baby forces sale. Unfortunately no time to ride. I literally just finished this build a month ago. I'm sad to see it go. Also kn [...],"$4,950",2009,Rockwall Area,TX,08/11/17 7:49 am (10 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c6b7b8958ef6ae89ab8b158e56c367cb),1,1,0,0,0
,2009 Kawasaki KLX 450R Supermoto! MINT! Street Legal! - $4995Up for sale is my 2009 Kawasaki KLX450R with supermoto conversion! Completely street legal! Inspected! Ready to ride! My baby forces sale. Unfortunately no time to ride. I literally just finished this build a month ago. I'm sad to see it go. Also kn [...],"$4,950",2009,Rockwall Area,TX,08/11/17 7:49 am (10 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c6b7b8958ef6ae89ab8b158e56c367cb),1,1,0,0,0
WR450F,"wr450 powered kartI have a 80's zipp kart powered by a 05 wr450 engine. Not in a hurry to sell it, just would like to clear out space in my garage for my crf450 sm. This kart was a project that me and a buddy of mine started building about 2 years ago. I lost interest [...]","$1,500",2005,warwick,NY,08/08/17 1:42 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/c8165a667b5643b2bdd64430ebf91971),0,1,0,0,0
WR450F,2004 Yamaha WR 450fGOT A 2004 WR 450F FOR SALE ELECTRIC AND KICK START NEW BATTERY NEW BREAK AWAY TRACK SIDE CLUTCH LEVER NEW GRIPS HEADLIGHT DOES WORK HAS A KICKSTAND GOOD TIRES PINK SLIP IN HAND RED STICKER TAGGED TILL Jun 2018 FIRES RIGHT UP 1ST OR 2ND KI [...],"$2,400",2004,Sacramento,CA,08/07/17 10:26 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ca5e3766bf6c6d8c213b2cb54b9b0f28),0,1,0,0,0
WR450F,"2006 WR450F Street legal Supermoto06 WR450F Supermoto Selling my super clean street legal (tagged in GA) 2006 WR450F in Supermoto trim with extra set of dirt wheels as well. This bike is amazing!! ~3,400mi, TWO sets of wheels:17in excel wheels with w/shinko 705s, Warp 9 Dirt wheels [...]","$5,900",2006,Woodstock,GA,08/07/17 4:03 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ccc2d485b5614a412fc93a630ed1bc36),1,1,0,0,0
,"2006 WR450F Street legal Supermoto06 WR450F Supermoto Selling my super clean street legal (tagged in GA) 2006 WR450F in Supermoto trim with extra set of dirt wheels as well. This bike is amazing!! ~3,400mi, TWO sets of wheels:17in excel wheels with w/shinko 705s, Warp 9 Dirt wheels [...]","$5,900",2006,Woodstock,GA,08/07/17 4:03 pm (4 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ccc2d485b5614a412fc93a630ed1bc36),1,1,0,0,0
CRF 250X,"2006 Honda CRF250XClean green sticker 2006 Honda CRF250X for sale with low hours. Just got it back from the shop for maintenance. Brand new battery, spark plugs, fluids, cleaned out carburetor. Fires right up. Has a rear 120/90-18 tire so it climbs like a dream. Never [...]","$3,400",2006,san jose north,CA,08/09/17 8:52 am (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ce975b65d3d2ed362ce4841c088defa9),0,1,0,0,0
690 Enduro,"2014 KTM 690 Enduro R Dual SportOriginal owner, very well maintained, oil changed regularly. Heated grips and new after market air filter. Runs great. Email or phone, no texts. $7200 OBO Dave show contact info","$7,200",2014,san jose south,CA,08/08/17 3:02 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/d07cf6c815154d27669cecac68bdda24),1,1,0,0,0
690 Enduro,"2014 KTM 690 Enduro R Dual SportOriginal owner, very well maintained, oil changed regularly. Heated grips and new after market air filter. Runs great. Email or phone, no texts. $7200 OBO Dave show contact info","$7,200",2014,san jose south,CA,08/08/17 3:02 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/d07cf6c815154d27669cecac68bdda24),1,1,0,0,0
CRF 450X,"2009 crf4502009 crf450, all stock besides the handlebars which are protaper, fuel injected, comes with dirt tire and paddle tire, have the title, will possible trade for a quad or diesel truck!","$3,500",2009,Salem,OR,08/08/17 4:04 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/d39ffb1dce3e18d1bb4d1f3a57717502),0,1,0,0,0
CRF 250X,2005 Honda CRF 250I am the second owner and this has been the best bike I have ever had. I only rode it about a dozen times in the last year at our farm and I really dont have time anymore. I dont want to sell it but i dont use it enough so its time for it to go. Hond [...],"$3,000",2005,Burlington,WI,08/08/17 3:21 am (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/d4b808c74434bc7546a2366057afb569),0,1,0,0,0
KLX 450R,2008 Kawasaki klx450r Suzuki Yamaha Honda ktm2008 Kawasaki KLX 450 R. I am second owner of this bike. It has 1218 miles and has really been taken care of. Garage kept and always washed after every ride. Oil changed every 200 miles. Bike is perfect and ready to ride. Located in Tiger Georgia. 32 [...],"$3,200",2008,Tiger ga,GA,08/09/17 1:46 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/d53387df7f090ac17d026c00474624d8),0,1,0,0,0
CRF 450X,"2006 Honda CRF4502006 Honda CRF450 with Complete Fully Done Racing Motor with about 2 hours on complete Motor Rebuild, High Compression Pistons, Ported/Polished and Compression Release Heads, Boysen High Flow Water Pump, Tc Suspension, Reckluse Clutch and Much Much M [...]","$3,900",2006,Clearwater,FL,08/09/17 2:20 pm (2 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/d9af0e0b0b6c4c06f43ab54abeaf9c2f),0,1,0,0,0
CRF 450X,"2006 Honda CRF450XGreat condition JD jet kit. Works Connection Radiator Braces, new tires, heavy duty skid plate, new lithium battery. All fresh fluids, valves adjusted two weeks ago and front fork service. This a Green sticker bike ride all year. Current registration [...]","$3,450",2006,Burbank,CA,08/07/17 10:48 pm (3 days ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/dada2f65238a35a79823fa3055a5563a),0,1,0,0,0
CRF 450X,"2013 Honda CRF 4502013 Honda CRF 450 excellent condition very low hours , ARC levers , factory connection radiator braces , skid plate , Tusk black wheel set . Comes with stock wheels with sprockets and rotors like new condition . 4500 or best offer 1-360- seven -four [...]","$4,500",2013,Obo Castlerock,WA,08/10/17 9:13 pm (20 hours ago),Craigslist,[Link](http://www.bikefinds.com/for-sale/ddafb437bf484502e164ca3a7dc9e13e),0,1,0,0,0
